user_id,Sex,Education,Age,Handedness,Residence,Ethnicity,Occupation,Salary,Residence (County)
3e8ce9de01fd433ab5f8d4b004fd7013,Female,02_Degree,87.0,Left handed,United Kingdom,White,Retired,,
b05bc46a13d0476e80ddf95c66f9457a,Female,01_School,32.0,Right handed,United Kingdom,White,Homemaker,,Orkney
b05bc46a13d0476e80ddf95c66f9457a,Female,01_School,32.0,Right handed,United Kingdom,Asian or Asian British,Homemaker,,
659d176343b94c24a0a75e5272bd6865,Female,02_Degree,72.0,Right handed,United Kingdom,White,Retired,,
d22d1669-782d-4c8a-9970-c1f88e8d2b41,Male,02_Degree,39.0,Right handed,United Kingdom,White,Worker,£30-40K,Somerset
de11951dfc3b422fbf51893a266a1ead,Male,02_Degree,28.0,Right handed,United Kingdom,White,Worker,,
e5438ae4d04e41c5a6c5bfb240bdac07,Other,02_Degree,31.0,Right handed,United Kingdom,White,Worker,,
4bf89304-4c21-44cf-bf03-94689e078228,Male,02_Degree,27.0,Left handed,United Kingdom,Unknown,Worker,£20-30K,
dd6bd149069746668dfd1e440dd9abef,Male,02_Degree,27.0,Right handed,United Kingdom,White,Worker,£30-40K,Dorset
64aaccd9-f7a0-4e73-a745-6bb87cd69159,Male,02_Degree,43.0,Right handed,United Kingdom,White,Worker,,
b9e3fdc0aa854def9cf3e31a76b85148,Male,03_PhD,53.0,Ambidextrous,United Kingdom,White,Worker,£80-90K,London
f3466bc9a1964675903c2cdaa5f11fd8,Male,02_Degree,54.0,Right handed,Canada,White,Worker,£40-50K,
ab7d2efc1583480bbbe26e889c0e2384,Male,02_Degree,36.0,Right handed,United Kingdom,Asian or Asian British,Worker,£80-90K,
0e06ded3b6f74747865e259a0b8ac2b2,Male,03_PhD,36.0,Right handed,New Zealand,White,Worker,£30-40K,
4d7235911f2d4cf497b40e8efd4e16e0,Female,01_School,43.0,Ambidextrous,United Kingdom,White,Worker,,
c7a1868b-7c5d-4245-9d86-2e2d97751d8e,Male,02_Degree,62.0,Right handed,United Kingdom,White,Worker,£20-30K,Merseyside
8c1bf3e80112423bb72c6e0e3513f475,Male,01_School,53.0,Left handed,United Kingdom,White,Worker,£10-20K,West Midlands 
c1dda7d1-f9b4-4333-96cc-7a22528542ec,Male,02_Degree,38.0,Right handed,United States,Mixed or multiple ethnic groups,Worker,,
37279b19920644cc9c3e0c9e94dfc3b8,Female,00_preGCSE,41.0,Right handed,United Kingdom,American Hispanic,Worker,£20-30K,Hampshire 
1d5fe75de49b427497a6629a739f60e3,Female,03_PhD,31.0,Right handed,United Kingdom,White,Worker,£40-50K,London
1d5fe75de49b427497a6629a739f60e3,Female,01_School,31.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
bc2c8b0305ef40acbbce0c9d4f5ee488,Female,02_Degree,56.0,Right handed,United Kingdom,White,Worker,,
5e75c361-7324-4d4e-a0fd-b136b4b6bde3,Male,02_Degree,31.0,Right handed,United Kingdom,White,Worker,,
ece9287f-a08f-4599-a36e-28045d7fbc77,Male,01_School,45.0,Right handed,United States,White,Worker,>100K,
b961c1b035474f4dbef9304d0d31a5f8,Female,02_Degree,45.0,Left handed,United Kingdom,White,Worker,£50-60K,Hertfordshire 
14655e11033a4d329a16224d2147fe7d,Male,01_School,43.0,Right handed,United Kingdom,White,Worker,£40-50K,
771b5839281b47c8a53fed37483831fe,Male,01_School,58.0,Right handed,United Kingdom,White,Worker,prefer not to say,
0078cf1e5ce74b01b0a344ecd844847b,Male,03_PhD,29.0,Right handed,United Kingdom,White,Worker,,
9ff6062dfc304155bf4a4d09b20e03a9,Male,02_Degree,42.0,Right handed,United Kingdom,White,Worker,,
b0181aee3ce249c5a051b3ff610ba336,Male,02_Degree,62.0,Left handed,United Kingdom,White,Worker,,
f221db146751481a835e0e4e66d0efb3,Female,01_School,52.0,Right handed,United Kingdom,White,Worker,>100K,
42d7405e0ffc42a2af950ff1a556644d,Male,02_Degree,51.0,Right handed,United Kingdom,White,Worker,,
c62720a300424c579488326418f4b0c9,Male,02_Degree,43.0,Right handed,United Kingdom,White,Worker,,
a9683c2bb2f0490ab88a5839672becf3,Male,02_Degree,32.0,Right handed,Canada,White,Homemaker,,
68473ed823344b428d9a831ded4daea9,Female,02_Degree,64.0,Right handed,United Kingdom,White,Retired,,
0288f0f7f03244ac845bb1c3ceb6df5c,Male,01_School,45.0,Right handed,United Kingdom,White,Worker,£20-30K,
ad128ef479014dcf81cf17ef459b6cd3,Female,02_Degree,44.0,Right handed,United Kingdom,Asian or Asian British,Worker,£50-60K,
0cead319b829478b9d5239aba2f11fd4,Female,02_Degree,66.0,Right handed,United Kingdom,White,Retired,,
db5824d7ce394fe28dd7593434d3aaa0,Female,02_Degree,36.0,Right handed,United Kingdom,White,Worker,£30-40K,
e704088a64bd4f73912c62cdfc60ef21,Male,02_Degree,35.0,Right handed,United Kingdom,White,Worker,,
a1a12ba1-e7bf-4599-a686-e3f94bea3f31,Male,02_Degree,34.0,Right handed,United Kingdom,White,Worker,>100K,
e3eb471b67794e009623dc0dd9500733,Male,02_Degree,48.0,Right handed,United Kingdom,White,Worker,£20-30K,Surrey
b913f7fd-70fa-4fb8-a234-6b49fff95933,Male,01_School,19.0,Left handed,United Kingdom,White,Student,,Highlands
ff82126d60384f308799cb79310f769b,Male,02_Degree,25.0,Right handed,United Kingdom,American Hispanic,Worker,,
123edf379ab146b78bb5e95f66f4159e,Female,02_Degree,33.0,Right handed,United Kingdom,White,Worker,£20-30K,London
b676bbea4b6f466394260daa448c24db,Male,01_School,58.0,Right handed,United Kingdom,White,Worker,£30-40K,
bc42ea05-a7f4-4a1c-a69c-5cccd714c9e7,Female,01_School,40.0,Right handed,United States,White,Worker,£40-50K,
a1523c52e47844a69d7d43eb63d06417,Female,01_School,55.0,Left handed,United Kingdom,White,Worker,,
d19cee16b2264379b3ec07bd0944f664,Female,02_Degree,69.0,Right handed,United Kingdom,White,Retired,,
d2b7bc87b58c4ac79cf3ed14f1a979d7,Male,02_Degree,17.0,Left handed,Malaysia,Asian or Asian British,Student,,
3e70fb862da04342aed67c235d75bfaf,Female,01_School,19.0,Right handed,United States,White,Student,,na
f0e675540bcb4a07b320be220dd91a05,Female,02_Degree,32.0,Left handed,United Kingdom,White,Worker,,
095ff54c4b7d4ae98a9c32b2e140bea4,Male,01_School,47.0,Right handed,United Kingdom,White,Worker,,
b67482e8ae684cb4aaee82c9bd85ee71,Male,01_School,49.0,Right handed,United Kingdom,White,Worker,,
55366720aecc4500a097fdbcafe56e08,Male,02_Degree,51.0,Left handed,United Kingdom,White,Worker,£60-70K,Lanarkshire
8b5efcf657ae42f58f9f2c7444acf715,Male,02_Degree,38.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
68a97c2896e54324b2431a181f731bdc,Male,01_School,62.0,Right handed,United Kingdom,White,Worker,,
1ec892ffa5fe4c5f87cb64c992ffdc6f,Female,01_School,34.0,Right handed,United Kingdom,American Hispanic,Worker,£40-50K,
dd6681ec7f5043adb1cc37ab3878ec5d,Male,01_School,61.0,Right handed,Chile,White,Worker,£10-20K,
3c6d23441a644b30a5120289a126f6ca,Male,02_Degree,35.0,Left handed,United States,White,Worker,,
cbefd75ab53545f0ac7a289f716b5d08,Female,01_School,60.0,Right handed,United Kingdom,White,Retired,,
3aa660b1-945c-4fc4-8b6a-d7d74973f529,Male,01_School,20.0,Right handed,United Kingdom,Asian or Asian British,Homemaker,,
6520a630e1564f06b6759f17738cc5ec,Female,02_Degree,40.0,Right handed,United Kingdom,Asian or Asian British,Student,,
6520a630e1564f06b6759f17738cc5ec,Female,01_School,40.0,Right handed,United Kingdom,Asian or Asian British,Student,,
1d71eaa81e8a4c75a0d91dcbcdfe2358,Male,02_Degree,48.0,Right handed,United States,White,Worker,£90-100K,
39b436838c2b4133937810711111f06c,Female,01_School,77.0,Right handed,United Kingdom,Unknown,Retired,,
097a4e47a05d4cd2b32ed9ec223cd54a,Male,03_PhD,41.0,Right handed,United Kingdom,White,Worker,,
3a90c062f23941beb19ff7e15a251a3d,Male,01_School,17.0,Right handed,Philippines,Asian or Asian British,Student,,
2f5baf180b54429799ddbe7e38eef492,Male,03_PhD,40.0,Right handed,United Kingdom,Asian or Asian British,Worker,£30-40K,Oxfordshire
ee6daf2b46db45719ee405743a1a9976,Female,02_Degree,25.0,Ambidextrous,Uganda,"Black, Black British, Caribbean or African",Worker,£80-90K,
ee4da0de-32f2-4b21-8acd-65c46521f1c0,Female,01_School,17.0,Right handed,Korea South,Mixed or multiple ethnic groups,Student,,
2369ff43ee994f93b11a3ff66a81bf6b,Male,02_Degree,81.0,Right handed,United Kingdom,Asian or Asian British,Retired,,
893a11f0c8424891ad149eea7f41e4c5,Male,02_Degree,49.0,Right handed,United Kingdom,American Hispanic,Worker,£70-80K,
d241f3ce99e545e6a893d7944905615b,Female,01_School,53.0,Right handed,United Kingdom,White,Worker,,
da180d2a17e4474bb6a3d0d17e13e3c2,Female,02_Degree,42.0,Right handed,United Kingdom,White,Worker,,
7f5a3410f82f4b76b64544988dc9bf73,Male,02_Degree,22.0,Right handed,United Kingdom,"Black, Black British, Caribbean or African",Worker,£10-20K,Somerset
ed0b0362d7db43c18b7535a3330dfc23,Female,02_Degree,62.0,Right handed,United Kingdom,White,Worker,£80-90K,
7b39763efa9844d3997e38e08c931169,Female,01_School,22.0,Right handed,United Kingdom,Asian or Asian British,Worker,£20-30K,Somerset
7acc186e5b3941cc8f41ae0a916fc98b,Other,02_Degree,26.0,Right handed,United Kingdom,White,Worker,,
ba4e5b36-1222-4472-87a8-3f44c966cdcb,Male,02_Degree,53.0,Right handed,Netherlands,White,Retired,,
468caeaa22d54cb6806c493ef96a7bf7,Female,02_Degree,25.0,Right handed,United States,White,Worker,£60-70K,
8f5b6f62c2544b64a32fbe6949cecf09,Male,01_School,36.0,Right handed,United Kingdom,White,Worker,>100K,Hampshire
57664a6e5ca34c7bb51287b7b030ae24,Female,02_Degree,38.0,Right handed,United Kingdom,White,Worker,£50-60K,
b550047e-f089-41e8-93ec-50ed383b63ee,Male,02_Degree,33.0,Right handed,United Kingdom,White,Worker,,
aeb5e15f6fbf47e18f5c15bf3e801232,Male,01_School,56.0,Left handed,United Kingdom,White,Worker,£60-70K,
5c0bd31a25c9482695e33f6e1d35f58d,Female,01_School,96.0,Right handed,New Zealand,White,Retired,,
df1311f5d3514805a81db816c8673ce7,Male,02_Degree,20.0,Right handed,United States,American Hispanic,Student,,
1fe0e763a4af48a2814ce0a030ea14da,Female,02_Degree,27.0,Right handed,Australia,White,Worker,,
7ab039b0df0444c3b9ddbe32926a1dba,Female,02_Degree,26.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
e39e7ec2935b4130a1f431dc2370c37e,Male,01_School,26.0,Left handed,United Kingdom,White,Worker,£20-30K,Essex
effb607e72004b429dab6cd9ea67e249,Other,02_Degree,38.0,Right handed,United Kingdom,White,Worker,,
8912dcb3782d4ca7bdcae59addf70905,Male,02_Degree,35.0,Right handed,United Kingdom,White,Homemaker,,
9d1d241c9c6749f08addef4b8cce8324,Male,01_School,51.0,Right handed,United Kingdom,American Hispanic,Worker,,
efdb7e0b-5c4f-4313-9c5a-d2b0f2b3bd6d,Female,02_Degree,22.0,Right handed,United Kingdom,Asian or Asian British,Student,,
1b86cde6b72b4ee9a7052a2cf528d724,Female,02_Degree,51.0,Right handed,United Kingdom,Mixed or multiple ethnic groups,Worker,£30-40K,Devon
198bf12b-a086-4f90-8210-8ebfc3e76866,Female,01_School,40.0,Right handed,United Kingdom,White,Worker,£30-40K,
61a9d1e02f724bb79ad23f53810c9dae,Female,02_Degree,34.0,Right handed,United Kingdom,White,Worker,£40-50K,Sussex
b669ff5956864433a3d04aa4fdd738f9,Male,02_Degree,26.0,Right handed,United Kingdom,White,Worker,£20-30K,Surrey
8d7eeee06d224e4db07f8efe9bf2fccd,Male,01_School,58.0,Right handed,Australia,White,Worker,,
cb99eb57-172f-490a-80f9-8a5d4200178a,Male,02_Degree,24.0,Right handed,United Kingdom,White,Unemployed/Looking for work,,
82240df4dcf54015b9c25369b153d44f,Male,02_Degree,51.0,Right handed,United Kingdom,White,Worker,,
5a9ee7d6-8c25-4625-bf27-e0953ce10d02,Male,02_Degree,27.0,Left handed,United Kingdom,White,Worker,,
00ed61dabf054b918bd5a445708b4395,Female,02_Degree,53.0,Right handed,United Kingdom,White,Worker,,
3dbe6652f6804438a464f239d0adafed,Other,02_Degree,33.0,Right handed,United Kingdom,White,Worker,,
c1aae1b11ca442b38b8340b3ce28c9c2,Male,02_Degree,55.0,Right handed,Cyprus,White,Worker,,
4607a70404da41deacd6f7946f6165ea,Male,03_PhD,36.0,Ambidextrous,United States,Asian or Asian British,Worker,£70-80K,
f7a7d37e06b34d57ad5cf6adb3f1e599,Female,03_PhD,44.0,Right handed,Ireland {Republic},Asian or Asian British,Worker,,
1e1841c260544e69a93d3fccdc53cb19,Male,02_Degree,56.0,Right handed,United Kingdom,White,Worker,£70-80K,
d5e3c96b-6c52-4579-bc9c-5a110b5b1285,Male,02_Degree,73.0,Left handed,United Kingdom,White,Retired,,
128fa56a-1f33-4387-a502-8951b90e1aa0,Female,01_School,40.0,Right handed,St Kitts & Nevis,White,Worker,£0-10K,
981ae1bdf0b648e19430e1e26912ebbb,Male,02_Degree,52.0,Left handed,United Kingdom,White,Worker,>100K,Oxfordshire 
8a58938dfee6458fada28ebf1d46201f,Male,01_School,41.0,Left handed,United Kingdom,White,Worker,£20-30K,Surrey
8a1990c35652471c8bfd7d7d0c06a917,Male,02_Degree,62.0,Right handed,United Kingdom,White,Retired,,
cadf216c-3c03-4770-a421-b4d0fd2e6764,Male,02_Degree,47.0,Right handed,United Kingdom,White,Worker,,
cadf216c-3c03-4770-a421-b4d0fd2e6764,Male,01_School,47.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
41eeecd3d73d4a26bcc7e1b5982863fe,Male,02_Degree,43.0,Right handed,United Kingdom,White,Worker,>100K,Surrey 
f73cd41cdb1c4d649a9dc4f19de54085,Female,02_Degree,35.0,Right handed,United Kingdom,White,Worker,£80-90K,
6d46fc2dd7454dd3819b1f99ba5efe24,Female,02_Degree,59.0,Left handed,United Kingdom,White,Worker,£10-20K,Cornwall
699cb961-60b7-4e1a-9016-ed8b4aa1de73,Female,02_Degree,26.0,Left handed,France,White,Worker,£20-30K,
f7a63b7249dd4b178d2e330962cc91fa,Male,01_School,36.0,Left handed,United Kingdom,American Hispanic,Student,,
d455d41ef95b4736926c8bffea31e4a3,Female,02_Degree,31.0,Right handed,United Kingdom,White,Worker,£30-40K,Lancashire
959366eb85b34bdb86d2e9a0b7a87619,Male,02_Degree,54.0,Right handed,United Kingdom,White,Worker,,
c0aa3762-96ea-4642-bdd3-c2d69af6a0d7,Female,02_Degree,34.0,Right handed,United Kingdom,White,Worker,,
6abcc3b0b1fc42ba97926a0b69374b4d,Female,02_Degree,33.0,Left handed,United Kingdom,White,Worker,,
f9be232d973e4a2cb122e89c9d320a61,Male,02_Degree,46.0,Right handed,United States,White,Worker,,
53c3a14dee754fd59e7879aa4875be0f,Male,02_Degree,22.0,Right handed,United Kingdom,White,Unemployed/Looking for work,,Hampshire
78c7f7a6217b422cab03b964c1b026f7,Male,02_Degree,39.0,Right handed,United Kingdom,White,Worker,,
911f666a2dcd4b60bd06d15ff4597b4e,Male,01_School,21.0,Right handed,United Kingdom,White,Worker,,
911f666a2dcd4b60bd06d15ff4597b4e,Male,01_School,21.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
5f0c2889-195d-4822-860b-a58c9fb969d8,Female,02_Degree,28.0,Right handed,United Kingdom,White,Worker,,
59354f36adca41d08b2f798c463b54aa,Female,01_School,19.0,Right handed,United Kingdom,"Black, Black British, Caribbean or African",Student,,
d3286718bf204cb4b0e2b7f6c2765ec8,Female,,9.0,Right handed,United Kingdom,White,,,
ab825edba4014b94830c6d3cac238d4d,Male,01_School,46.0,Right handed,United Kingdom,Asian or Asian British,Worker,£40-50K,Derry
dca31070f96f4407b6fa70e09e7b007c,Female,01_School,40.0,Right handed,United Kingdom,White,Homemaker,,Somerset
585e52ad567a4723a41fcad994e3b5b9,Male,01_School,47.0,Right handed,United Kingdom,American Hispanic,Worker,£60-70K,
09416c7111a9472fb56e86b4a5cc8d0b,Male,01_School,33.0,Right handed,United Kingdom,Unknown,Retired,,
69b04c72-1776-48a7-8a56-efc997e37628,Male,02_Degree,50.0,Right handed,United Kingdom,White,Worker,£10-20K,West Midlands
7cb1e7eda2e74864a9bd36a656399ecd,Male,03_PhD,36.0,Right handed,Thailand,White,Worker,,
7ad45a78f3624be58c84553bd64f0edc,Male,01_School,52.0,Left handed,United Kingdom,White,Worker,,
6a341ba9-ecd5-4c10-b149-53e07192c385,Male,02_Degree,22.0,Right handed,United States,American Hispanic,Student,,
862e7c7b-31fd-435a-ba4f-68d631e33d5f,Male,02_Degree,47.0,Left handed,United Kingdom,White,Worker,£30-40K,Somerset
db9b19f035a5418fb7ab7801c57668a7,Male,03_PhD,34.0,Right handed,United States,White,Worker,£70-80K,
b45ca421cb1f4a3ba1287d874d65faea,Male,01_School,73.0,Right handed,United Kingdom,White,Retired,,Surrey
3649ae1cf7b749a48b5d75008e74f347,Male,02_Degree,31.0,Right handed,United Kingdom,White,Worker,£40-50K,
110c8ac3-1d5b-4abb-a476-0877f16e75d3,Female,02_Degree,36.0,Right handed,United States,White,Worker,£70-80K,
8df123fa6b36464dbd5a4246d43fd745,Male,01_School,69.0,Right handed,United States,White,Retired,,
24e4e9bec8804dfeae03a096c11aa835,Male,01_School,51.0,Right handed,United Kingdom,White,Worker,£50-60K,Buckinghamshire 
025984b290ff465e9be451624891d1da,Male,01_School,49.0,Left handed,United Kingdom,White,Worker,>100K,Durham 
dba4b7abefb040d29cf227896f4edbe0,Female,01_School,39.0,Left handed,United Kingdom,White,Homemaker,,
e5deac8e54934ce186c287b062deb824,Male,03_PhD,37.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
a4643250-f978-4f58-b738-c5a87b7eaa85,Female,02_Degree,52.0,Left handed,United Kingdom,White,Worker,£20-30K,Northamptonshire 
60724e2039e146e58d01b89076a31edc,Male,01_School,64.0,Right handed,New Zealand,White,Retired,,
1af0940f-df1e-472b-9463-b9852e2b41b5,Male,02_Degree,25.0,Right handed,China,Asian or Asian British,Student,,
e436c5a6b1fd4a88a3d0392220e5a48d,Female,03_PhD,58.0,Right handed,United States,White,Worker,,
3db88be6-17ed-4cc3-a8ac-17a06d544790,Male,01_School,37.0,Right handed,United Kingdom,White,Worker,>100K,London
021c31fc53f54583890005cca06df5fc,Female,01_School,44.0,Right handed,United Kingdom,White,Worker,£10-20K,
675e328374c34a629cddcb826e08af78,Male,02_Degree,35.0,Right handed,United States,White,Worker,,
c0a371b3211e44788c1fc15fc829a63a,Female,01_School,63.0,Right handed,United Kingdom,White,Unemployed/Looking for work,,Surrey
2a14ef07e66542bf946fe7cb8a6d4c07,Male,02_Degree,46.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
4e5a18f93181449494add77b9bb0323d,Male,02_Degree,58.0,Right handed,United Kingdom,White,Retired,,West Yorks
fdb0c888-8afc-4908-bb9b-2191947ea12e,Male,01_School,36.0,Right handed,United Kingdom,White,Worker,£10-20K,Derbyshire
54077bd9f4ea4d0d8515b8023de99526,Female,02_Degree,48.0,Right handed,United Kingdom,White,Worker,£40-50K,Surrey
6441a182df1d4a79b6a9806d2e5898cc,Female,03_PhD,68.0,Right handed,United Kingdom,White,Retired,,
18079c18-086d-4bd9-91ea-7ceaf674347c,Male,01_School,24.0,Right handed,Spain,White,Unemployed/Looking for work,,
eaaf7cbde3dc4a2db7c91977c21dfdb6,Female,01_School,75.0,Right handed,United Kingdom,White,Retired,,
853c1b5ca3954ec6b60aca1425c0f2f8,Male,02_Degree,37.0,Right handed,Singapore,White,Worker,£80-90K,
fee34c95a57e47aa860a63b6f2199e09,Male,02_Degree,21.0,Right handed,United Kingdom,Unknown,Student,,
962b2f9df3694660824590ff994fcb3c,Male,01_School,20.0,Right handed,United Kingdom,White,Student,,
0663e47157214458b5e0d2b904f25bd5,Female,02_Degree,28.0,Right handed,United Kingdom,White,Worker,,
646a027300de4047abb9df172e8b9541,Male,02_Degree,28.0,Right handed,Serbia,White,Worker,£30-40K,
646a027300de4047abb9df172e8b9541,Male,01_School,28.0,Right handed,Serbia,Asian or Asian British,Worker,,
a2c488a1c3b347bcabdf9796128e7abb,Male,01_School,49.0,Right handed,United Kingdom,White,Worker,£90-100K,Warwickshire
190fa0ec2157493f98c5ba4a1665fcbd,Female,01_School,62.0,Right handed,United Kingdom,White,Worker,,
c4aa6d2144e94c7c98dc577c4c02af63,Other,02_Degree,59.0,Right handed,United Kingdom,American Hispanic,Worker,,Cambridgeshire
00aad5a4f5494560a228597c6658c776,Other,02_Degree,49.0,Ambidextrous,United Kingdom,American Hispanic,Homemaker,,
0f82a0fa9a784a9d8fb22f4501c2c38e,Male,01_School,21.0,Ambidextrous,Denmark,American Hispanic,Worker,,
5409d1a5eb2c424e8a7d369eebc5522d,Female,01_School,57.0,Left handed,United States,White,Unemployed/Looking for work,,
fee57c4a14704d3386955422ce47f52d,Male,02_Degree,23.0,Right handed,United Kingdom,Asian or Asian British,Unemployed/Looking for work,,Derbyshire
070d2ead73cd428f8b29b65dd6bf6168,Other,01_School,62.0,Ambidextrous,United Kingdom,Unknown,Worker,£10-20K,
3c398548600642e1a5e0d70e13807024,Female,01_School,54.0,Left handed,France,Mixed or multiple ethnic groups,Worker,,
4a05737d58e54a20855f5f915f6d25b4,Male,02_Degree,55.0,Right handed,United Kingdom,White,Worker,,
957d6818dd8446cb8c969276f707ec96,Male,02_Degree,40.0,Right handed,United States,White,Unemployed/Looking for work,,
a501a81abcb74c7b95883cea0459257c,Female,02_Degree,38.0,Right handed,Philippines,Asian or Asian British,Worker,,
06eae90b3fff4bbbb4a8dec0c3725cae,Female,01_School,61.0,Right handed,United Kingdom,White,Worker,,
51a5a5a166df46ca8ec7c8e178861129,Male,01_School,55.0,Right handed,Canada,White,Worker,£20-30K,
c0e4f7d81e504c3db4e51ec71f97d629,Female,02_Degree,43.0,Right handed,United States,Asian or Asian British,Worker,£10-20K,
ec5effc60afe4db7a7fb7bab9e967236,Female,02_Degree,40.0,Right handed,India,Asian or Asian British,Worker,prefer not to say,
95c4566405af42c3884dade8c70cd4f7,Other,01_School,50.0,Right handed,United States,White,Worker,,
e0abcf64b21a47059a8e394897ddf30b,Male,02_Degree,42.0,Right handed,United Kingdom,White,Worker,,
bef33d069d97422b8bba3e55e6fd800f,Female,01_School,31.0,Right handed,United Kingdom,White,Worker,£30-40K,
42caeae9cd6547c48b8ea8c1d1a042b1,Female,00_preGCSE,29.0,Right handed,United States,White,Worker,£40-50K,
4fc817cc9332483ba0f1780bdd688036,Female,02_Degree,33.0,Right handed,United Kingdom,White,Worker,£70-80K,North Yorkshire 
86e748bf-6410-4f16-a0d4-99608ad835bf,Male,01_School,60.0,Right handed,United Kingdom,Asian or Asian British,Worker,£50-60K,Wiltshire 
67166ffa143343f0a43a73aa5dad7435,Female,02_Degree,68.0,Right handed,United States,White,Retired,,
e218d60e30a44dd1a3e107f13a6e8d17,Male,01_School,42.0,Right handed,United Kingdom,White,Worker,,
8a635a93-8d96-46e5-a3f2-0cbeb4640a07,Male,02_Degree,43.0,Right handed,United Kingdom,White,Worker,,
4bd62b7b4c554056805c7d2ded746da6,Female,02_Degree,35.0,Right handed,United Kingdom,White,Worker,,
3fb5ff47ec664528b93bdd2bb8835270,Male,02_Degree,63.0,Right handed,United States,White,Worker,>100K,Ha
90aae8250f3b416187541b68e63c2526,Female,02_Degree,49.0,Left handed,United States,Asian or Asian British,Worker,£10-20K,
3b646bfa19a44046ad02b1f9c5ef0844,Male,02_Degree,33.0,Right handed,United Kingdom,White,Student,,
d8319ee408374e988650629c6e97c880,Male,02_Degree,37.0,Ambidextrous,United States,"Black, Black British, Caribbean or African",Worker,>100K,
9e8bfb2524d44924929736a21c68a45c,Male,02_Degree,26.0,Right handed,Australia,White,Worker,£70-80K,
4124a706ce7a4c40981a05a7d072eadd,Female,01_School,59.0,Left handed,United Kingdom,White,Unknown,,
7ecda37a-f1a9-484c-9c57-40f1d6a77d4a,Male,,9.0,Ambidextrous,United Kingdom,Asian or Asian British,,,
0f8e009419884eaeb2d3fee7f84cbf18,Male,02_Degree,50.0,Right handed,Canada,White,Worker,,
03f3b157ab8c4d799fcbba0e6cb93bb2,Male,03_PhD,40.0,Right handed,United Kingdom,White,Worker,>100K,
973faf8c132c440684b1c6bf9c6cc8c1,Female,02_Degree,35.0,Left handed,United States,American Hispanic,Worker,,
3b13c61c-8dc6-44c1-9436-d05b986641bd,Male,01_School,18.0,Ambidextrous,India,Asian or Asian British,Student,,
5cd8d63837bb496184f1dff380576239,Male,02_Degree,38.0,Right handed,China,White,Worker,,
7bb74409bc074f0cb1627bc395a2a9e3,Female,01_School,38.0,Right handed,United States,White,Student,,
2cd7b462e8334a74bb563efb8dca3244,Female,02_Degree,25.0,Right handed,United States,White,Worker,£30-40K,
f11a23589f4b438ebe2d495eabe6c5ef,Female,02_Degree,36.0,Right handed,United Kingdom,White,Student,,East Sussex
c83c05a558604f799d8de2f016e3ae02,Other,02_Degree,30.0,Right handed,United Kingdom,White,Worker,,
516abe4e-81fb-4918-99dd-563f50eb92d4,Female,02_Degree,41.0,Left handed,United Kingdom,Asian or Asian British,Student,,
0ec090850d6240e2bb9c3163201ffcba,Male,02_Degree,46.0,Right handed,United States,White,Worker,prefer not to say,
bde6ee4caa894cec9e4cc8ddae1f10fa,Male,01_School,42.0,Right handed,United Kingdom,Asian or Asian British,Worker,£10-20K,
8c03056be39d4ba4aba6762af6cdb934,Male,02_Degree,48.0,Right handed,United Kingdom,American Hispanic,Worker,>100K,Carmarthenshire
8c03056be39d4ba4aba6762af6cdb934,Male,01_School,48.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
6edb277c717449cd989013d1b16b55b3,Male,02_Degree,52.0,Right handed,United States,White,Worker,£40-50K,
362534f66185471fa51edca4c95b1196,Female,02_Degree,35.0,Right handed,India,Asian or Asian British,Worker,,
3c3637aa183f4e37afc24ca83e49450f,Male,,13.0,Right handed,Indonesia,Asian or Asian British,,,
1e0c3917920043fe9c10d6de8a567460,Female,02_Degree,21.0,Right handed,United Kingdom,White,Student,,Yorkshire
fd0d2ca3b26e4ca2b97f6b917f312041,Female,02_Degree,51.0,Right handed,United Kingdom,White,Worker,,
fd0d2ca3b26e4ca2b97f6b917f312041,Female,01_School,51.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
b599e00ab9f44166885a0df311a53ee1,Female,02_Degree,40.0,Right handed,India,Asian or Asian British,Homemaker,,
5cdbf2c1da0e4594affdd53c8c54b266,Female,01_School,55.0,Left handed,United Kingdom,Asian or Asian British,Disabled/Not applicable/Sheltered employment,,Worcestershire 
3cc0ec49336b4694a63dc65aa58d689b,Female,02_Degree,24.0,Right handed,United Kingdom,White,Worker,£20-30K,
e0180318e8bd47aab915c81a3eddc216,Female,01_School,16.0,Left handed,United States,White,Student,,
864e6d1f06874f93bb07f73856cfcadb,Male,01_School,19.0,Right handed,Uruguay,American Hispanic,Student,,
1d7fb467da924efabb66bfe7772bdd15,Male,01_School,40.0,Right handed,United Kingdom,White,Worker,,
8a36a75025ba4d55819b682747383f36,Male,00_preGCSE,17.0,Right handed,United States,White,Student,,
c18c662c87cf4d0a8321567ae3839da3,Male,01_School,22.0,Right handed,Luxembourg,White,Student,,
0846fd42937d40fbb35b4dcf491f5fbf,Female,02_Degree,54.0,Right handed,Thailand,White,Worker,,
