user_id,SummaryScore_Blocks,RT_Blocks,timepoint_by_site,SummaryScore_VerbalAnalogies,RT_VerbalAnalogies,SummaryScore_WordDefinitions
b4a9e9501f86498d8d41c98905b101a1,12.0,1711.0,tp1,28,3487.2857,17.0
d5c0d8ecd64647f599b8cc6980ba6453,9.0,2375.0,tp1,-6,2752.82,10.0
c53d93d6ea92413d917945f965bda27e,8.0,7145.0,tp1,12,7143.8636,20.0
9ad6a9eeb0744edab86afbe8fce63305,13.0,1820.0,tp1,12,3675.825,10.0
0dcd06874778489783bd1431669a49b9,12.0,2646.0,tp1,40,2081.9375,17.0
97245eed67f64af78203432d1e46d03c,10.0,3127.0,tp1,14,4525.4118,18.0
fa36bd80-2628-4e4e-a30d-29056a14a4d2,5.0,5995.0,tp1,30,4247.6944,20.0
31e140c4e7e24a6aa4cf4541a36c4002,14.0,3583.0,tp1,34,3504.0238,17.0
a1d779c0959d4655ac03bf2f0bb52df2,9.0,2421.0,tp1,23,2920.2245,19.0
9c50355f020743f99ab6f4bc892ed1aa,10.0,3949.0,tp1,28,4247.8611,19.0
e860732c-a4f4-409c-bace-792dc9813da4,7.0,2419.0,tp1,24,4447.7353,16.0
cc78ee09d07542f093e705b5deef6310,14.0,5905.0,tp1,9,3219.8837,11.0
bd706a4dc2b94b868c8f39fea89bea40,12.0,3779.0,tp1,28,4242.6944,19.0
cb6af77d8d854c7690de11db1a7627b3,11.0,2071.0,tp1,25,3620.4878,14.0
ecaf8eb70c9f4888bb47a9db0f8a92b4,14.0,3037.0,tp1,60,2213.7667,20.0
207000644d6c4aa297d980347d306049,14.0,3117.0,tp1,29,4054.4865,19.0
17da055aedf04f178d0fc28a81c449c1,6.0,4492.0,tp1,16,6592.5909,17.0
7b2e51de5ab54f8bade21a53904ff1b6,10.0,6200.0,tp1,5,3824.2821,19.0
cb51c9b5d3ac402a8aa00bd5d45c0eb2,14.0,4749.0,tp1,33,3601.7073,19.0
546e9892-6986-4fef-975f-f4d84c543496,11.0,2688.0,tp1,24,3470.4524,17.0
6d831c1073a9400eac725b3abd2f0b23,12.0,2046.0,tp1,10,929.7778,3.0
d18b8e7012a64f6883763a198dd5f13e,13.0,1159.0,tp1,25,3609.7317,14.0
b92b6899-9f00-4a42-9ee9-2183e7397d97,12.0,2312.0,tp1,36,2448.75,18.0
8b444f33067a4b21b6b52794b2ac9cf8,12.0,2864.0,tp1,33,2516.8,12.0
dca086a0d0ec4fbea7d5d3d893e845dc,14.0,3552.0,tp1,24,5530.75,16.0
43384e2737eb45639a12890595ee7097,13.0,3580.0,tp1,15,6368.0,20.0
1dcc275eac5542bdb7d6b3b9f4192cac,10.0,6735.0,tp1,28,4538.5,14.0
ea9e040823474ad3bcf32fc4bed9058d,14.0,4695.0,tp1,29,4608.9091,17.0
8fa16299dec54fc48f24c9de82cb7549,8.0,5298.0,tp1,9,5880.2222,15.0
3306162dab274eee90c79a5d5ab2bbcb,14.0,3297.0,tp1,43,3083.5319,16.0
b7cc4446fd7b439e983e4845bb104bbe,6.0,3340.0,tp1,22,5252.8667,19.0
89748353a8ca4c018d1e4d057c8b107d,13.0,4947.0,tp1,27,4500.697,19.0
e762ae9a0cd044779f39826c9f981198,13.0,1777.0,tp1,32,3935.6579,17.0
14655e11033a4d329a16224d2147fe7d,1.0,4493.0,tp1,9,1055.3939,8.0
eed7d07d855541268ad9c784832ffe60,14.0,2429.0,tp1,12,9092.2778,12.0
d89c0275-0eba-4bdf-8678-9fe91e395cd4,11.0,1962.0,tp1,42,2829.68,19.0
e6621b7d8b834a24ba1388dc6f0812cd,4.0,12307.0,tp1,39,3290.0488,16.0
be6ab72e88764f61ad53676bdb381a89,11.0,3105.0,tp1,26,3535.5952,18.0
5f2631eff4f0485ead1ac782fbd5d1aa,13.0,5861.0,tp1,21,3220.5556,21.0
1e4a9fce7cb14b65a69759ad44e45768,3.0,5335.0,tp1,15,3079.9149,14.0
7dafda3883ae49b2a1faffda4e8b4829,7.0,4196.0,tp1,13,5334.6897,15.0
0d2ee8a6487d496b9259ed0c0426b676,7.0,3829.0,tp1,21,3374.1628,17.0
ac6d7472ae8b473d8cee964dcaf06e71,12.0,3420.0,tp1,33,4343.6857,20.0
dbf15f7bf9d94e18bb6a937c7bd4be7e,12.0,4464.0,tp1,27,3846.6923,19.0
d22d1669-782d-4c8a-9970-c1f88e8d2b41,13.0,3921.0,tp1,16,5664.1786,14.0
2a27ccc4cf334342ad0dfc34039f1d21,9.0,5383.0,tp1,25,3635.0,19.0
12137ad2d3cc4b41ab7be1b069a55ec6,10.0,4240.0,tp1,13,6345.4,15.0
1ed0790a37ff4819b4fb4cb478fc2a3f,13.0,5159.0,tp1,29,4631.8788,19.0
9e62a773c5e14614bbb85965b3831de2,11.0,7012.0,tp1,43,3242.1556,19.0
20d03ec463f14e998f6ce9ec60306a66,11.0,2199.0,tp1,12,2961.8333,14.0
e92edf402b9b416f91dd93e383b65857,14.0,2087.0,tp1,35,3549.4634,20.0
d01083fb4e61479a9a7dc9bc3c67ab05,10.0,2504.0,tp1,16,7204.3182,16.0
55366720aecc4500a097fdbcafe56e08,9.0,2848.0,tp1,13,5776.963000000001,11.0
e53909c8-7d76-4f78-afdc-377d796e6c6c,14.0,1635.0,tp1,31,3850.6923,18.0
733c51d92e5c4cd6b713a94041083734,13.0,3462.0,tp1,27,4689.4848,14.0
62b85058dfbb4573a009f971bf23c4ab,13.0,1491.0,tp1,21,4095.027,21.0
97e69876dd374c4bb90452390f2b2fd5,15.0,2249.0,tp1,36,2372.4655,19.0
5c86849551df4b7e9b2ac1bdd29d3f37,14.0,1747.0,tp1,13,3655.2927,18.0
cd494f3fb136411882108fef542b94a7,11.0,5924.0,tp1,25,4611.3333,20.0
178ecaa43c3c4af488e14e63d43026af,4.0,6659.0,tp1,12,3164.0,19.0
b2161ad6261f4d7bb0bc455792b6f45c,13.0,7944.0,tp1,-11,9613.8824,6.0
069c2d570564425888e9ba542db3669e,15.0,3318.0,tp1,32,4175.3056,21.0
b09f137603ed4e3abe4c2bac37db4cfd,10.0,4053.0,tp1,13,4211.5714,17.0
b89ce69a7ecf45758993a28292d5de5c,13.0,3074.0,tp1,32,3888.3947,16.0
28cc5685f47743af88ef9a526099fefd,14.0,4998.0,tp1,23,5030.5806,13.0
2120ae424cd2460a995568d6ffac86ee,11.0,9293.0,tp1,18,6019.3077,21.0
7b39763efa9844d3997e38e08c931169,13.0,1308.0,tp1,19,4086.7838,13.0
71be932957b04bc0a17b2126aad5e081,10.0,3775.0,tp1,23,4333.9143,14.0
43c6dc44ce364257bfcc1829ff44b02d,12.0,1558.0,tp1,27,2037.6,20.0
433a42ab29e3483c926dad0f3b03aae4,13.0,1783.0,tp1,33,2864.1429,20.0
c92e62d6a0f2459bafc099181f7d319f,12.0,3591.0,tp1,22,4985.7333,18.0
bafc63bd6e95461aaad4341e89f3c4ed,12.0,3476.0,tp1,27,4310.8,17.0
6f635103826a4d9dbe4a8ecf5be674a5,13.0,3411.0,tp1,51,2284.678,20.0
4e1fec0c594f4e76b71810269a977071,5.0,3652.0,tp1,32,3182.7955,15.0
0ada26fa4fc24b3ca507eb03e145f159,14.0,4693.0,tp1,10,3689.425,17.0
4545f4b164a740fd839035e52ef80151,12.0,1958.0,tp1,29,4301.4857,20.0
95fee8029d35438b9dcba78bd4d23e5a,10.0,3182.0,tp1,32,3943.5,18.0
47be64cfae514fc3b88d2076e7b4f23e,10.0,3592.0,tp1,11,4916.8387,17.0
6b63fc97585e46faa2ab986cb1f52192,10.0,4197.0,tp1,26,3722.65,21.0
6d48356c1a4345c4926fdeee2a5ed0b2,8.0,4741.0,tp1,20,5171.9667,19.0
36b34478f62442c3adeabb7659a88aa2,13.0,3646.0,tp1,25,1913.2388,17.0
033887d547ad4454a1d88f9a316817ef,13.0,3059.0,tp1,20,4315.3824,19.0
5b3a13b5-ade7-4e9d-885f-b1300a49b0c9,9.0,3127.0,tp1,7,3605.4634,14.0
0f219da488b1406b9f665cd78bcbca0e,13.0,1582.0,tp1,29,2639.2264,19.0
d03aa44d696147d183ef8c9e4d88924b,14.0,2374.0,tp1,36,3527.5952,20.0
f60337b5cd1d4ea096143303e54ffcda,14.0,2403.0,tp1,18,6081.1154,11.0
3c56dd28-1840-4f29-a51d-8f26f346f14b,9.0,4334.0,tp1,13,5631.0741,13.0
217566ad-453b-4778-b5db-a7aab32747e4,12.0,4239.0,tp1,6,11812.1429,16.0
b0912eece96747c0a7f6fe799fda9852,12.0,4625.0,tp1,26,4194.0,17.0
ca68acc444644490ad22d3b18cf51b99,12.0,3426.0,tp1,36,3726.675,20.0
f5997d1f-d17c-4ed4-a216-32ba5605b004,12.0,3773.0,tp1,32,2324.9107,18.0
de2c0f1f04b84653a284a5b2a8828a37,14.0,2773.0,tp1,61,2028.8769,21.0
0722801ebd20414e9fc4c689e1602180,15.0,2762.0,tp1,10,3712.9,14.0
de1a2a87112b4636826ec64b14359962,7.0,3518.0,tp1,10,5164.0667,11.0
7a066302011947e1bc992c7b0146ae25,12.0,4203.0,tp1,30,3233.6591,19.0
4a709b1c-3f15-4baf-b711-1af9270b26c0,14.0,3321.0,tp1,32,2588.2222,19.0
887b0c88-28e0-41f3-b19e-cc5d4b67f2bc,14.0,4127.0,tp1,19,4384.9143,16.0
3cf8ac9be3b745eeba41c545721dec5e,12.0,3309.0,tp1,14,4198.9722,15.0
b961c1b035474f4dbef9304d0d31a5f8,14.0,4321.0,tp1,22,5472.9643,14.0
b9524356d15c4a46a975f03c194117bf,13.0,2268.0,tp1,18,2401.5345,14.0
d4b91902428541879d4f22b31c300d19,14.0,3276.0,tp1,13,4610.7273,14.0
8b552a0e69d94b32a7441e8b921cdfd3,8.0,2961.0,tp1,17,3484.9756,20.0
7dc5dfc59ead420b80b874e3a4cf8126,13.0,1974.0,tp1,26,4178.1389,20.0
9ca42cb6a50d4d1881331c990e7c5619,14.0,2840.0,tp1,18,6106.1154,17.0
ddd0a648783e4d1da46519d10479245e,10.0,2868.0,tp1,34,2830.18,14.0
5a0dae5db19c4d799bf306acbb0d90ea,9.0,3997.0,tp1,36,3115.587,19.0
2cd7b462e8334a74bb563efb8dca3244,14.0,3595.0,tp1,36,3947.6579,20.0
779c505da739492691b1448417952dd0,10.0,6613.0,tp1,15,5303.2759,18.0
47c60b81-d634-4378-b1aa-c5d64cee5b3c,14.0,2314.0,tp1,20,6034.1154,21.0
310263869f9d41aba826cbdd42580086,11.0,3762.0,tp1,23,5352.4828,16.0
61a9d1e02f724bb79ad23f53810c9dae,14.0,4694.0,tp1,17,4602.0606,19.0
70bc50389c6a406f8510a93f1ec3e005,9.0,4823.0,tp1,13,4608.8788,13.0
8b3798dad05d4465a84521a3b1a73888,10.0,3765.0,tp1,23,6268.96,17.0
18b4dc3710634dac8ec511ee517ef5c6,12.0,6424.0,tp1,20,5941.9231,17.0
87cb07af3e6d4231ac6c4858b5ade14e,12.0,1657.0,tp1,15,2509.4,14.0
3e27f2be-c019-49ff-a78b-0f703200a8fe,11.0,3764.0,tp1,18,5124.5333,15.0
998222b7-db06-496e-b4ca-4ce7522b19cc,12.0,3296.0,tp1,18,4730.0312,15.0
dcda84aea4a243e0829ad8a95b2ad5ac,8.0,5213.0,tp1,14,5999.6154,11.0
a0b344189150442491b661893b5f4385,12.0,2926.0,tp1,41,2408.2632,17.0
19ee8a2832ca43998a33e27d5e209fdd,10.0,4329.0,tp1,24,3853.2105,18.0
acc9f572cb35437e8dc635016aba257d,6.0,3713.0,tp1,25,3775.9487,11.0
a3d96133-899a-4605-8b4f-2b98482387ad,10.0,5380.0,tp1,11,6274.44,15.0
6f7bfe6a3c464908b30c65719b87c592,12.0,5104.0,tp1,24,4768.6562,16.0
987c0658ae7d4babaf332e3bbaa801ff,13.0,4759.0,tp1,37,3620.122,17.0
060f6e6d-ae51-4edb-aa2c-ca1b567af82f,9.0,2394.0,tp1,45,1951.9851,16.0
5c6abe01e1924918bcd51d7a52b21261,12.0,2403.0,tp1,14,3107.0217,19.0
6d2a26f3b7e94d89bef556c9d6fba3cd,13.0,3155.0,tp1,45,2759.0784,19.0
5d8872af4ced46f0bc1b1f54f83369c1,10.0,3822.0,tp1,8,4352.1471,15.0
2c39a9fe716643f9822c1cc5a6f38ef8,8.0,8266.0,tp1,3,3906.0,16.0
404761006efd470ea25d98767559d018,2.0,7435.0,tp1,3,8172.3158,15.0
5f9d858c5cc546bcb63489feb2a429a4,13.0,3577.0,tp1,32,2703.3654,15.0
a9d73c69ea324d2ca2e8a4b9a44a0a7b,12.0,1975.0,tp1,35,3232.0889,19.0
3c8bda266dc8433d90a16d76a8952c10,12.0,5405.0,tp1,28,4808.5938,21.0
d57575d6677e43e78e8197a935382024,8.0,7286.0,tp1,31,4079.4865,19.0
1837c83d-4260-424a-8e13-be4e9b1dbc70,10.0,5340.0,tp1,27,3799.6154,14.0
c05be17f221a4750bb5bed8fb02304cd,11.0,2200.0,tp1,29,2766.6667,17.0
b252c5dd-b027-4c77-a17e-76e93008b24d,9.0,2718.0,tp1,20,4461.2059,21.0
8ecf05a9e8614e1088ec531b7420afb7,10.0,1763.0,tp1,-2,2260.35,4.0
5b3083bf33f9465d89109fdeedd46808,8.0,2625.0,tp1,28,3914.1316,17.0
b1058adf798c4f3fab970edaca50d019,12.0,3178.0,tp1,23,2768.8235,20.0
e659748fc4914a0f9ed3d0187eb25aee,13.0,2143.0,tp1,1,2498.3191,9.0
371eb0bd6ff24fe981ed6941081bc3b7,12.0,6938.0,tp1,11,5066.6897,17.0
c8a3aa602efc46d5af5a29183667c862,15.0,7355.0,tp1,17,7651.8095,20.0
2190eb1ae6b24cb4b72f12d883490b11,11.0,3362.0,tp1,28,3670.3,20.0
044b4985f5aa42ca93bb4778e4641f4e,14.0,1425.0,tp1,32,3675.075,16.0
0da0c91b-99bc-4bef-8c7d-933dee52e18c,11.0,1968.0,tp1,31,4399.8,20.0
e40cb8858675476e90a03b9a0bb96210,11.0,2553.0,tp1,27,4551.1212,19.0
45dddc5be13047cdbf27a647cfede2f5,11.0,3831.0,tp1,15,6099.92,19.0
6417ce87-a36e-4d5d-9ec0-a9b2d380a1f9,13.0,2391.0,tp1,14,3173.587,21.0
688e092ea09a44fcbfe889b12d9429c2,9.0,7142.0,tp1,28,4542.7647,21.0
43d921ff716d4902bdd88ee833ab6682,10.0,4772.0,tp1,16,6004.8846,21.0
e646e993-42ca-45d0-b65a-9af287898b3f,13.0,1946.0,tp1,38,3000.3333,16.0
91665b0b7ea44d3fb6018b7a54efdfce,14.0,3992.0,tp1,11,3850.9744,15.0
2fb888971b944ff5a047ee3ec52047a3,10.0,2445.0,tp1,32,2882.02,17.0
0e002348-47af-41e0-b674-4942f4405837,9.0,4424.0,tp1,23,4585.4848,16.0
784d96b495374a508005417fe2ff6840,13.0,2376.0,tp1,32,3661.65,21.0
13f5029b0dc94ca3ae609d012d7ee55c,14.0,4408.0,tp1,24,5265.6,18.0
3191c5e022a641c8978c4aa88d9ea0c7,8.0,7225.0,tp1,24,3902.1842,13.0
54688a74517b4fa9bfd32e038b3ea8ef,15.0,1581.0,tp1,30,3960.3947,20.0
f5fbd4a959644cc1a5354e1cad287169,13.0,1852.0,tp1,65,1815.8406,21.0
f0f95add-8c15-45d2-90fe-8025fdf2c69e,10.0,2428.0,tp1,20,3709.55,16.0
afe7a7eab2654cd1bcc188c282914620,13.0,3835.0,tp1,21,5850.4074,18.0
265f2562-7b47-4b11-a507-2ebe041c1d22,15.0,1324.0,tp1,36,2589.6667,17.0
e25cd393ef3048b89159c4191394c0ff,11.0,3051.0,tp1,15,4068.3514,20.0
f1bdabc7e4354bfab4a032d50b2d5c92,11.0,4380.0,tp1,14,2541.2222,14.0
7ecc4a06-8fcc-40a1-b814-33b38cfe3593,13.0,2027.0,tp1,25,3833.6923,15.0
b307062c4e2846059d317f6fb0f7d1c0,11.0,3029.0,tp1,27,4551.1515,17.0
9a59034e8653452f9922de8f044888a6,9.0,1742.0,tp1,23,4587.9091,20.0
f457e35d-077b-470b-8b10-bf387672dc52,13.0,2853.0,tp1,30,3505.0714,17.0
cc1ecec3af14482cbd857e3af62ab9c8,7.0,3328.0,tp1,2,3702.6,10.0
1b36a3114d644b53b14f8887473694fc,11.0,3295.0,tp1,43,2895.2245,17.0
7f7fcc865e4a4d1995ad2fe626c6884f,10.0,6647.0,tp1,19,7738.2381,19.0
4ca8542799884a8eb3dcc09a4ac46c86,14.0,3140.0,tp1,33,3852.9487,19.0
fbf76faa-9f41-4275-8ebe-54b71b10e701,5.0,4569.0,tp1,37,2825.9184,21.0
0fe1b7f24d0d41878fa130e8496dc60a,12.0,3329.0,tp1,24,4227.3611,19.0
c48217af3e834b4b9c67dd6bf74b07be,7.0,3796.0,tp1,26,3234.3864,18.0
8c061af735384930bd1b5596514e446b,12.0,8375.0,tp1,20,4466.3529,20.0
6cafd3761e2f499ab615db3cd021453c,9.0,2454.0,tp1,24,3097.413,20.0
2fba17647b0b4dc8ac779557166aaa60,12.0,3261.0,tp1,27,2489.1091,16.0
7d7d67467c64409fa30ac2d81416a045,13.0,3207.0,tp1,25,4988.7742,16.0
d6fa001854524b56bd3e7ccb7771f120,15.0,1861.0,tp1,42,3064.2609,18.0
de3a3ee799474079afea91fb760b7ba7,9.0,3452.0,tp1,16,3180.4783,16.0
3c17995b3aa14cc39588b98a1b805037,10.0,4083.0,tp1,19,4128.8571,16.0
ff4b884231a641d2aa24bc71bc921685,12.0,6479.0,tp1,28,2626.8462,19.0
4123531b0f144441aa5f48801645026f,13.0,8581.0,tp1,10,5224.0333,17.0
be37c66f-8225-4674-98f4-cd4cc0a3fcd4,11.0,4828.0,tp1,18,5915.3846,21.0
82e4f2df-edcd-4f52-96bf-d90020b568db,15.0,1846.0,tp1,46,3108.7391,15.0
54cd736f66ad4ef9b5f32b22fd84bb8a,15.0,6374.0,tp1,13,6838.2609,18.0
7d88d3293d4541cab9adc4d0a7f845ac,12.0,5777.0,tp1,26,5174.0333,17.0
25539c9ab986497182de315f8facf9ab,10.0,4491.0,tp1,22,2994.9375,18.0
4bd1f2f095c24c78925c6e54cbea3442,13.0,2034.0,tp1,30,3502.4762,20.0
f15432d1-ff0a-47ad-80be-dd030f48423b,9.0,4266.0,tp1,29,4014.2432,18.0
ca42101acd3f4f579cabf97133ef0dee,9.0,10932.0,tp1,19,4302.2857,15.0
830c4bdf022a4f5ba9206fb38e84db58,13.0,3311.0,tp1,37,3581.5122,21.0
a0724be3cca347a690866af73175c521,13.0,2317.0,tp1,22,5254.6667,19.0
d867bd10762444ffbbdacb4a07292acc,14.0,2064.0,tp1,29,3082.2766,14.0
1198773a-c93a-4455-9b72-f3456c5b0b9a,15.0,3138.0,tp1,32,4109.0,18.0
fca41196f0c44999935ffaca64bd05ff,13.0,4303.0,tp1,17,5249.2759,16.0
e3110dc6bd664c66b8cf57785a7e557b,10.0,2971.0,tp1,43,2621.5094,16.0
5c3b17a7880842e8a17647c028fe3ff1,9.0,3372.0,tp1,27,3568.1220000000003,18.0
a6e578ee1988444a99852434a546609e,10.0,4017.0,tp1,28,3107.1957,17.0
7cf17348-eeb7-4f62-b973-933dc4195ae8,3.0,4946.0,tp1,19,3575.9512,16.0
2154e4812198478dad2ab953fc62b57a,6.0,3133.0,tp1,15,3594.4146,15.0
853c1b5ca3954ec6b60aca1425c0f2f8,12.0,1568.0,tp1,32,3539.0476,16.0
e62eeedbbfc44de2a6257b893e71bea0,12.0,2308.0,tp1,33,3399.8605,21.0
6f4b4b4c521e45398e05d70194f817f6,13.0,5664.0,tp1,35,3590.3171,19.0
280cbe09ccfd42298469c50687e0026a,13.0,2124.0,tp1,2,3761.975,11.0
5bdbda75-a242-45fe-89ea-fde4dcfb2ddc,14.0,1585.0,tp1,40,3461.7619,19.0
7d1a4db6324c4dc08cc65152cc3b73e5,14.0,2450.0,tp1,38,2457.2321,19.0
c012dac0a37c43e192c58e3534a704a1,8.0,3424.0,tp1,13,3033.617,11.0
55051afd1c8d4999afdd8240bb04039a,14.0,4334.0,tp1,22,4353.4412,19.0
427075362249447ba0e2d8a0604aad7f,10.0,4057.0,tp1,2,2608.0741,8.0
990e7cd14ddc4e50a555bc19a00379de,7.0,2037.0,tp1,8,3305.6364,18.0
d6b2199041b644378b4b9ee5ae9d36f2,9.0,3127.0,tp1,30,5134.3,20.0
57a2dc37ce614cc1b206e34bfdc5d3ee,5.0,4477.0,tp1,26,5643.5,20.0
4077f69ed2f24b4fa13b208bba072c0e,13.0,2418.0,tp1,26,4111.1389,20.0
aa957e52587a4811803e4a01b0a133c3,8.0,2971.0,tp1,17,4375.4286,20.0
edbbda90fb7e4ce181f34d41f5ed80e4,14.0,1875.0,tp1,13,3608.122,15.0
337e8e79ebfb405184b4b9aa37a4b6e3,11.0,4495.0,tp1,46,2719.0,18.0
01a79dc2e01d4d0b817439185db2ebb6,10.0,2739.0,tp1,-5,6873.9048,9.0
614a2bcb-8d2b-4215-ba45-eb6bae78ebdb,9.0,3971.0,tp1,34,3643.525,14.0
194c436e497f4800a6a802b7e55299ca,13.0,2659.0,tp1,13,3798.3333,17.0
0d59bb12109348f28422ba3784c88f3a,13.0,2217.0,tp1,29,2501.3636,17.0
6bb6006b392a40f091140c048bd3f99f,10.0,2998.0,tp1,23,5872.7407,19.0
e1d52af3794f410a8cc58ff051869243,12.0,3929.0,tp1,23,3416.2791,14.0
0af833f1dc794ca2bdab1ec9fcf7fb62,13.0,4998.0,tp1,28,5070.5667,15.0
99e226699f2c440da024fe2d2b48a438,13.0,2717.0,tp1,42,2802.36,21.0
ce3b1eaa-c5a6-4b90-9c45-47aaef3eb6e0,15.0,2279.0,tp1,24,4450.0882,15.0
33cb234a49914d8888ac4d3a715fb6f2,11.0,8519.0,tp1,9,4616.7879,10.0
8ae32183dab54619aa10f0e4e802e835,10.0,2441.0,tp1,50,2342.3793,17.0
2ab95d4b3f6d4c34a2f32bddf9bdc827,15.0,4661.0,tp1,15,10887.4,18.0
3dda7913-c816-48ad-b0f3-83fb35f48f61,12.0,2854.0,tp1,43,1798.0423,18.0
693c02a9-079d-454e-90f3-3a2db1318f4b,9.0,3141.0,tp1,32,3296.9773,16.0
7cffb3d4d80843268628ee807b44ab0d,14.0,4816.0,tp1,26,3290.6591,17.0
2eaf2384cfa74f45855e7b5ab5fa0fc2,3.0,4290.0,tp1,20,5093.8,18.0
2d0efdf2f4584ab9a710ee58c691149c,14.0,2222.0,tp1,23,3449.7907,18.0
fbcd7122-d138-4bd0-b9a8-5a2342819d45,3.0,4643.0,tp1,29,2915.1837,14.0
76799a6101c848b29950f2ff1a8fac7e,7.0,3928.0,tp1,22,3632.75,13.0
b5a1c857a3a44efe8c60c6e3f4682361,12.0,2812.0,tp1,16,4214.3056,18.0
b4ed40b8-4047-4b3b-8de6-c1358467174f,9.0,3804.0,tp1,31,4559.7273,19.0
55abd2c086994b41b417195bb3146d17,13.0,2947.0,tp1,29,3779.7179,15.0
a74554284fb0481aa13d231d04fd4928,10.0,4451.0,tp1,23,4310.1429,15.0
74820991-a54f-4c5c-bdaf-73103b02ecf9,3.0,4058.0,tp1,31,4370.8571,20.0
113cc158-0a06-48bb-b9dc-8ac33722a2a3,13.0,8621.0,tp1,21,6584.0435,17.0
eb6752c0b755441b88c9f0d75a8ea242,11.0,4272.0,tp1,24,3621.025,21.0
3edcb64f259c4624aeff700df4909a55,14.0,2405.0,tp1,32,3925.7632,17.0
699cb961-60b7-4e1a-9016-ed8b4aa1de73,13.0,3510.0,tp1,28,3448.9286,19.0
4f468c1af56f4a4d870f16751ca0724d,9.0,4368.0,tp1,26,3928.1053,16.0
8b3663fb-5522-41a5-a184-96707fa846e8,13.0,3157.0,tp1,37,3580.9268,17.0
bc5b98be39ee43ada38420016005ab60,10.0,3463.0,tp1,39,3236.0,18.0
b4e3e9ead895486d8c8ef546d92ee7b3,10.0,1852.0,tp1,48,2554.6667,18.0
df22bd26795047a6bb7416e6dea1ec11,11.0,1962.0,tp1,26,2992.0625,13.0
9f5b6ab2324847df9e2889f20a7491e1,10.0,3053.0,tp1,28,3288.2273,19.0
abf52842371248a3a408f8244a0342ff,11.0,4530.0,tp1,17,4527.2424,18.0
53929400-178a-4ce7-a5f4-9499b9a1556f,8.0,6335.0,tp1,15,6359.32,14.0
032e0cc9-13e7-4de9-9630-6c60c6680f7d,14.0,5395.0,tp1,13,5801.4815,13.0
40a0a0760f014d41b6960729145fdfd2,15.0,3525.0,tp1,29,3536.2439,15.0
6cf990bb-24f1-417e-89ce-89699a8e4ea1,13.0,2789.0,tp1,33,3589.0976,20.0
7b950c5f-06ab-46f5-8ce8-3adee5a894fc,11.0,2922.0,tp1,23,3848.7692,18.0
fd35b3a12ab941a7bcb0b4c41912abd0,12.0,2409.0,tp1,20,5220.7667,16.0
2ed9406d495f41279a0d5a70928bc7bc,9.0,5005.0,tp1,-6,2756.86,16.0
e5459466c1b348649dfafa5d28eddc0e,8.0,3932.0,tp1,20,3637.2,17.0
ebcfb5385c9942a09696eba6eaa941b7,9.0,2135.0,tp1,23,2659.7547,15.0
2d9de01edc394b7896b88a70d31d4ee8,14.0,4135.0,tp1,20,3931.0,15.0
ece9287f-a08f-4599-a36e-28045d7fbc77,7.0,5712.0,tp1,23,3794.9231,18.0
d8e84200e65642bf95a7284d3df7cdf2,12.0,1787.0,tp1,47,2424.4386,19.0
dcbd135f0b514659b2a3a69a38054817,12.0,2634.0,tp1,21,5682.4815,20.0
dc3c7013-d5d2-437d-8ab3-b64a00dfc1f3,9.0,5625.0,tp1,23,3532.1463,20.0
fc8c2538d1824bf38d573ff8367efb29,13.0,2698.0,tp1,38,3323.4545,18.0
646a668d503f459aa0889ad6f2b783e5,13.0,5856.0,tp1,41,3167.2,18.0
72396dc8c37748658144915b7b4ffab7,12.0,6746.0,tp1,6,5155.1,9.0
c714d084a4244190b4f8793ce924f8c2,11.0,2998.0,tp1,41,3398.4884,20.0
03bd42d2-385f-4122-9f9b-76c5a2002b20,12.0,2072.0,tp1,40,2580.3704,17.0
8bd2219822e64bf88f98b528139c0510,7.0,3863.0,tp1,23,2902.7755,11.0
3e5fa8fc83794a0da99f6e77e4236769,12.0,3629.0,tp1,33,3193.5333,12.0
57442ccf-c4cd-4a30-820b-2e9a244ca7f3,9.0,6109.0,tp1,27,3348.7674,16.0
03347094eb9347dab882ae9902074e32,12.0,1411.0,tp1,22,4708.1562,19.0
c0fbf6bc-43d5-457c-a357-acef7b791a77,14.0,3362.0,tp1,4,8040.5,13.0
d791c157025f47cea3e3fbedc711c748,10.0,3554.0,tp1,22,3538.8095,13.0
aea695c8c35a4271b7242f9d5facfbfb,8.0,4324.0,tp1,24,5151.3,14.0
e43bd58e-38db-4a5a-bc2b-eb78cefdc5cb,6.0,6910.0,tp1,16,7377.6364,19.0
fb812487345c406abef9f6e4fdd0aec7,11.0,2747.0,tp1,56,2325.4828,13.0
bfcaccc951584005bdb8f9c03875baf8,7.0,3892.0,tp1,22,6459.25,18.0
0c06a72da73b429baf360bbe9fd2ac49,5.0,3234.0,tp1,27,3200.7333,13.0
c1c621f1-b7cc-4d4a-a6ae-bc9ce7605981,11.0,3918.0,tp1,26,3703.05,20.0
f484860d5db34519adffda090c6524f9,14.0,3391.0,tp1,40,3148.087,17.0
523cb8ce36ab44f1b142211e276161fc,6.0,2383.0,tp1,34,3264.6364,20.0
2df74feb-c054-44f1-ac04-40873454fba4,15.0,2971.0,tp1,26,3158.4348,15.0
b97ebfccfe034eb2b6f7f7cae083561c,14.0,2035.0,tp1,29,4625.0303,16.0
90831fe7ecfb49a791cb1a65f07487bb,11.0,3056.0,tp1,41,3062.9574,20.0
